longitude,latitude,date,var_name,val
-97.6875,17.1041666666667,1962-11-01,swe,0
-97.6875,17.1041666666667,1962-11-01,tmax,19.980000000000004
-97.6875,17.1041666666667,1962-11-01,tmin,2.8500000000000085
-97.6875,17.1041666666667,1962-11-01,tmean,11.415000000000006
-97.6458333333333,17.1041666666667,1962-11-01,aet,64.10000000000001
-97.6458333333333,17.1041666666667,1962-11-01,def,32
-97.6458333333333,17.1041666666667,1962-11-01,pet,96.1
-97.6458333333333,17.1041666666667,1962-11-01,ppt,21.8
-97.6458333333333,17.1041666666667,1962-11-01,q,1.1
-97.6458333333333,17.1041666666667,1962-11-01,soil,155.4
-97.6458333333333,17.1041666666667,1962-11-01,swe,0
-97.6458333333333,17.1041666666667,1962-11-01,tmax,19.14
-97.6458333333333,17.1041666666667,1962-11-01,tmin,2.5400000000000063
-97.6458333333333,17.1041666666667,1962-11-01,tmean,10.840000000000003
-97.7291666666667,17.0208333333333,1962-12-01,aet,59.8
-97.7291666666667,17.0208333333333,1962-12-01,def,34
-97.7291666666667,17.0208333333333,1962-12-01,pet,93.8
-97.7291666666667,17.0208333333333,1962-12-01,ppt,23.1
-97.7291666666667,17.0208333333333,1962-12-01,q,1.2000000000000002
-97.7291666666667,17.0208333333333,1962-12-01,soil,153.1
-97.7291666666667,17.0208333333333,1962-12-01,swe,0
-97.7291666666667,17.0208333333333,1962-12-01,tmax,23.379999999999995
-97.7291666666667,17.0208333333333,1962-12-01,tmin,4.730000000000004
-97.7291666666667,17.0208333333333,1962-12-01,tmean,14.055
-97.6875,17.0208333333333,1962-12-01,aet,56.5
-97.6875,17.0208333333333,1962-12-01,def,34.9
-97.6875,17.0208333333333,1962-12-01,pet,91.4
-97.6875,17.0208333333333,1962-12-01,ppt,21.6
-97.6875,17.0208333333333,1962-12-01,q,1.1
-97.6875,17.0208333333333,1962-12-01,soil,140
-97.6875,17.0208333333333,1962-12-01,swe,0
-97.6875,17.0208333333333,1962-12-01,tmax,20.83
-97.6875,17.0208333333333,1962-12-01,tmin,3.3700000000000045
-97.6875,17.0208333333333,1962-12-01,tmean,12.1
-97.6458333333333,17.0208333333333,1962-12-01,aet,54.3
-97.6458333333333,17.0208333333333,1962-12-01,def,38.1
-97.6458333333333,17.0208333333333,1962-12-01,pet,92.4
-97.6458333333333,17.0208333333333,1962-12-01,ppt,18.1
-97.6458333333333,17.0208333333333,1962-12-01,q,0.9
-97.6458333333333,17.0208333333333,1962-12-01,soil,127
-97.6458333333333,17.0208333333333,1962-12-01,swe,0
-97.6458333333333,17.0208333333333,1962-12-01,tmax,22.430000000000007
-97.6458333333333,17.0208333333333,1962-12-01,tmin,3.859999999999999
-97.6458333333333,17.0208333333333,1962-12-01,tmean,13.145000000000003
-97.7291666666667,17.0625,1962-12-01,aet,58.2
-97.7291666666667,17.0625,1962-12-01,def,31.1
-97.7291666666667,17.0625,1962-12-01,pet,89.30000000000001
-97.7291666666667,17.0625,1962-12-01,ppt,24.4
-97.7291666666667,17.0625,1962-12-01,q,1.2000000000000002
-97.7291666666667,17.0625,1962-12-01,soil,152.6
-97.7291666666667,17.0625,1962-12-01,swe,0
-97.7291666666667,17.0625,1962-12-01,tmax,19.450000000000003
-97.7291666666667,17.0625,1962-12-01,tmin,2.609999999999999
-97.7291666666667,17.0625,1962-12-01,tmean,11.03
-97.6875,17.0625,1962-12-01,aet,53.6
-97.6875,17.0625,1962-12-01,def,35.4
-97.6875,17.0625,1962-12-01,pet,89
-97.6875,17.0625,1962-12-01,ppt,20.5
-97.6875,17.0625,1962-12-01,q,1
-97.6875,17.0625,1962-12-01,soil,129.5
-97.6875,17.0625,1962-12-01,swe,0
-97.6875,17.0625,1962-12-01,tmax,20.950000000000003
-97.6875,17.0625,1962-12-01,tmin,2.9000000000000057
-97.6875,17.0625,1962-12-01,tmean,11.925000000000004
-97.6458333333333,17.0625,1962-12-01,aet,51.7
-97.6458333333333,17.0625,1962-12-01,def,38.3
-97.6458333333333,17.0625,1962-12-01,pet,90
-97.6458333333333,17.0625,1962-12-01,ppt,19.1
-97.6458333333333,17.0625,1962-12-01,q,1
-97.6458333333333,17.0625,1962-12-01,soil,115.2
-97.6458333333333,17.0625,1962-12-01,swe,0
-97.6458333333333,17.0625,1962-12-01,tmax,21.049999999999997
-97.6458333333333,17.0625,1962-12-01,tmin,3.0900000000000034
-97.6458333333333,17.0625,1962-12-01,tmean,12.07
-97.7291666666667,17.1041666666667,1962-12-01,aet,51.400000000000006
-97.7291666666667,17.1041666666667,1962-12-01,def,39.7
-97.7291666666667,17.1041666666667,1962-12-01,pet,91.1
-97.7291666666667,17.1041666666667,1962-12-01,ppt,18
-97.7291666666667,17.1041666666667,1962-12-01,q,0.9
-97.7291666666667,17.1041666666667,1962-12-01,soil,117.1
-97.7291666666667,17.1041666666667,1962-12-01,swe,0
-97.7291666666667,17.1041666666667,1962-12-01,tmax,20.090000000000003
-97.7291666666667,17.1041666666667,1962-12-01,tmin,2.960000000000008
-97.7291666666667,17.1041666666667,1962-12-01,tmean,11.525000000000006
-97.6875,17.1041666666667,1962-12-01,aet,53.400000000000006
-97.6875,17.1041666666667,1962-12-01,def,35.7
-97.6875,17.1041666666667,1962-12-01,pet,89.10000000000001
-97.6875,17.1041666666667,1962-12-01,ppt,21.6
-97.6875,17.1041666666667,1962-12-01,q,1.1
-97.6875,17.1041666666667,1962-12-01,soil,122.1
-97.6875,17.1041666666667,1962-12-01,swe,0
-97.6875,17.1041666666667,1962-12-01,tmax,19.49000000000001
-97.6875,17.1041666666667,1962-12-01,tmin,2.450000000000003
-97.6875,17.1041666666667,1962-12-01,tmean,10.970000000000006
-97.6458333333333,17.1041666666667,1962-12-01,aet,54.6
-97.6458333333333,17.1041666666667,1962-12-01,def,35
-97.6458333333333,17.1041666666667,1962-12-01,pet,89.60000000000001
-97.6458333333333,17.1041666666667,1962-12-01,ppt,22.3
-97.6458333333333,17.1041666666667,1962-12-01,q,1.1
-97.6458333333333,17.1041666666667,1962-12-01,soil,122
-97.6458333333333,17.1041666666667,1962-12-01,swe,0
-97.6458333333333,17.1041666666667,1962-12-01,tmax,18.72
-97.6458333333333,17.1041666666667,1962-12-01,tmin,2.269999999999996
-97.6458333333333,17.1041666666667,1962-12-01,tmean,10.494999999999996
-97.7291666666667,17.0208333333333,1963-01-01,aet,51.400000000000006
-97.7291666666667,17.0208333333333,1963-01-01,def,58.5
-97.7291666666667,17.0208333333333,1963-01-01,pet,109.9
-97.7291666666667,17.0208333333333,1963-01-01,ppt,3.6
-97.7291666666667,17.0208333333333,1963-01-01,q,0.2
-97.7291666666667,17.0208333333333,1963-01-01,soil,105.1
-97.7291666666667,17.0208333333333,1963-01-01,swe,0
-97.7291666666667,17.0208333333333,1963-01-01,tmax,24.47
-97.7291666666667,17.0208333333333,1963-01-01,tmin,4.730000000000004
-97.7291666666667,17.0208333333333,1963-01-01,tmean,14.6
-97.6875,17.0208333333333,1963-01-01,aet,47.7
-97.6875,17.0208333333333,1963-01-01,def,59.1
-97.6875,17.0208333333333,1963-01-01,pet,106.8
-97.6875,17.0208333333333,1963-01-01,ppt,3.1
-97.6875,17.0208333333333,1963-01-01,q,0.2
-97.6875,17.0208333333333,1963-01-01,soil,95.2
-97.6875,17.0208333333333,1963-01-01,swe,0
-97.6875,17.0208333333333,1963-01-01,tmax,21.790000000000006
-97.6875,17.0208333333333,1963-01-01,tmin,3.3500000000000085
-97.6875,17.0208333333333,1963-01-01,tmean,12.570000000000007
-97.6458333333333,17.0208333333333,1963-01-01,aet,45.900000000000006
-97.6458333333333,17.0208333333333,1963-01-01,def,61.1
-97.6458333333333,17.0208333333333,1963-01-01,pet,107
-97.6458333333333,17.0208333333333,1963-01-01,ppt,3.7
-97.6458333333333,17.0208333333333,1963-01-01,q,0.2
-97.6458333333333,17.0208333333333,1963-01-01,soil,84.60000000000001
-97.6458333333333,17.0208333333333,1963-01-01,swe,0
-97.6458333333333,17.0208333333333,1963-01-01,tmax,23.299999999999997
-97.6458333333333,17.0208333333333,1963-01-01,tmin,3.769999999999996
-97.6458333333333,17.0208333333333,1963-01-01,tmean,13.534999999999997
-97.7291666666667,17.0625,1963-01-01,aet,49.8
-97.7291666666667,17.0625,1963-01-01,def,55.2
-97.7291666666667,17.0625,1963-01-01,pet,105
-97.7291666666667,17.0625,1963-01-01,ppt,3.3000000000000003
-97.7291666666667,17.0625,1963-01-01,q,0.2
-97.7291666666667,17.0625,1963-01-01,soil,105.9
-97.7291666666667,17.0625,1963-01-01,swe,0
-97.7291666666667,17.0625,1963-01-01,tmax,20.510000000000005
-97.7291666666667,17.0625,1963-01-01,tmin,2.6899999999999977
-97.7291666666667,17.0625,1963-01-01,tmean,11.6
-97.6875,17.0625,1963-01-01,aet,44.6
-97.6875,17.0625,1963-01-01,def,59.1
-97.6875,17.0625,1963-01-01,pet,103.7
-97.6875,17.0625,1963-01-01,ppt,3.1
-97.6875,17.0625,1963-01-01,q,0.2
-97.6875,17.0625,1963-01-01,soil,87.9
-97.6875,17.0625,1963-01-01,swe,0
-97.6875,17.0625,1963-01-01,tmax,21.81
-97.6875,17.0625,1963-01-01,tmin,2.8799999999999955
-97.6875,17.0625,1963-01-01,tmean,12.344999999999995
-97.6458333333333,17.0625,1963-01-01,aet,42.1
-97.6458333333333,17.0625,1963-01-01,def,62.8
-97.6458333333333,17.0625,1963-01-01,pet,104.9
-97.6458333333333,17.0625,1963-01-01,ppt,2.9000000000000004
-97.6458333333333,17.0625,1963-01-01,q,0.1
-97.6458333333333,17.0625,1963-01-01,soil,75.9
-97.6458333333333,17.0625,1963-01-01,swe,0
-97.6458333333333,17.0625,1963-01-01,tmax,21.92
-97.6458333333333,17.0625,1963-01-01,tmin,3
-97.6458333333333,17.0625,1963-01-01,tmean,12.46
-97.7291666666667,17.1041666666667,1963-01-01,aet,42.3
-97.7291666666667,17.1041666666667,1963-01-01,def,64.5
-97.7291666666667,17.1041666666667,1963-01-01,pet,106.8
-97.7291666666667,17.1041666666667,1963-01-01,ppt,2.6
-97.7291666666667,17.1041666666667,1963-01-01,q,0.1
-97.7291666666667,17.1041666666667,1963-01-01,soil,77.2
-97.7291666666667,17.1041666666667,1963-01-01,swe,0
-97.7291666666667,17.1041666666667,1963-01-01,tmax,21.08
-97.7291666666667,17.1041666666667,1963-01-01,tmin,3.0700000000000074
-97.7291666666667,17.1041666666667,1963-01-01,tmean,12.075000000000005
-97.6875,17.1041666666667,1963-01-01,aet,43.6
-97.6875,17.1041666666667,1963-01-01,def,61
-97.6875,17.1041666666667,1963-01-01,pet,104.6
-97.6875,17.1041666666667,1963-01-01,ppt,2.8000000000000003
-97.6875,17.1041666666667,1963-01-01,q,0.1
-97.6875,17.1041666666667,1963-01-01,soil,81.10000000000001
-97.6875,17.1041666666667,1963-01-01,swe,0
-97.6875,17.1041666666667,1963-01-01,tmax,20.450000000000003
-97.6875,17.1041666666667,1963-01-01,tmin,2.530000000000001
-97.6875,17.1041666666667,1963-01-01,tmean,11.490000000000002
-97.6458333333333,17.1041666666667,1963-01-01,aet,44.7
-97.6458333333333,17.1041666666667,1963-01-01,def,60.1
-97.6458333333333,17.1041666666667,1963-01-01,pet,104.8
-97.6458333333333,17.1041666666667,1963-01-01,ppt,3.4000000000000004
-97.6458333333333,17.1041666666667,1963-01-01,q,0.2
-97.6458333333333,17.1041666666667,1963-01-01,soil,80.5
-97.6458333333333,17.1041666666667,1963-01-01,swe,0
-97.6458333333333,17.1041666666667,1963-01-01,tmax,19.67
-97.6458333333333,17.1041666666667,1963-01-01,tmin,2.359999999999999
-97.6458333333333,17.1041666666667,1963-01-01,tmean,11.015
-97.7291666666667,17.0208333333333,1963-02-01,aet,37.2
-97.7291666666667,17.0208333333333,1963-02-01,def,78
-97.7291666666667,17.0208333333333,1963-02-01,pet,115.2
-97.7291666666667,17.0208333333333,1963-02-01,ppt,1.9
-97.7291666666667,17.0208333333333,1963-02-01,q,0.1
-97.7291666666667,17.0208333333333,1963-02-01,soil,69.60000000000001
-97.7291666666667,17.0208333333333,1963-02-01,swe,0
-97.7291666666667,17.0208333333333,1963-02-01,tmax,24.86
-97.7291666666667,17.0208333333333,1963-02-01,tmin,3.700000000000003
-97.7291666666667,17.0208333333333,1963-02-01,tmean,14.28
-97.6875,17.0208333333333,1963-02-01,aet,32
-97.6875,17.0208333333333,1963-02-01,def,80.30000000000001
-97.6875,17.0208333333333,1963-02-01,pet,112.3
-97.6875,17.0208333333333,1963-02-01,ppt,1.7000000000000002
-97.6875,17.0208333333333,1963-02-01,q,0.1
-97.6875,17.0208333333333,1963-02-01,soil,64.9
-97.6875,17.0208333333333,1963-02-01,swe,0
-97.6875,17.0208333333333,1963-02-01,tmax,22.409999999999997
-97.6875,17.0208333333333,1963-02-01,tmin,2.359999999999999
-97.6875,17.0208333333333,1963-02-01,tmean,12.384999999999998
-97.6458333333333,17.0208333333333,1963-02-01,aet,26.8
-97.6458333333333,17.0208333333333,1963-02-01,def,86.80000000000001
-97.6458333333333,17.0208333333333,1963-02-01,pet,113.6
-97.6458333333333,17.0208333333333,1963-02-01,ppt,1.8
-97.6458333333333,17.0208333333333,1963-02-01,q,0.1
-97.6458333333333,17.0208333333333,1963-02-01,soil,59.6
-97.6458333333333,17.0208333333333,1963-02-01,swe,0
-97.6458333333333,17.0208333333333,1963-02-01,tmax,24.010000000000005
-97.6458333333333,17.0208333333333,1963-02-01,tmin,2.980000000000004
-97.6458333333333,17.0208333333333,1963-02-01,tmean,13.495000000000005
-97.7291666666667,17.0625,1963-02-01,aet,38.2
-97.7291666666667,17.0625,1963-02-01,def,72.2
-97.7291666666667,17.0625,1963-02-01,pet,110.4
-97.7291666666667,17.0625,1963-02-01,ppt,1.6
-97.7291666666667,17.0625,1963-02-01,q,0.1
-97.7291666666667,17.0625,1963-02-01,soil,69.3
-97.7291666666667,17.0625,1963-02-01,swe,0
-97.7291666666667,17.0625,1963-02-01,tmax,21.15000000000001
-97.7291666666667,17.0625,1963-02-01,tmin,1.7999999999999972
-97.7291666666667,17.0625,1963-02-01,tmean,11.475000000000003
-97.6875,17.0625,1963-02-01,aet,28.3
-97.6875,17.0625,1963-02-01,def,81.9
-97.6875,17.0625,1963-02-01,pet,110.2
-97.6875,17.0625,1963-02-01,ppt,1.7000000000000002
-97.6875,17.0625,1963-02-01,q,0.1
-97.6875,17.0625,1963-02-01,soil,61.2
-97.6875,17.0625,1963-02-01,swe,0
-97.6875,17.0625,1963-02-01,tmax,22.590000000000003
-97.6875,17.0625,1963-02-01,tmin,2.049999999999997
-97.6875,17.0625,1963-02-01,tmean,12.32
-97.6458333333333,17.0625,1963-02-01,aet,22.6
-97.6458333333333,17.0625,1963-02-01,def,88.5
-97.6458333333333,17.0625,1963-02-01,pet,111.1
-97.6458333333333,17.0625,1963-02-01,ppt,1.8
-97.6458333333333,17.0625,1963-02-01,q,0.1
-97.6458333333333,17.0625,1963-02-01,soil,55.1
-97.6458333333333,17.0625,1963-02-01,swe,0
-97.6458333333333,17.0625,1963-02-01,tmax,22.680000000000007
-97.6458333333333,17.0625,1963-02-01,tmin,2.260000000000005
-97.6458333333333,17.0625,1963-02-01,tmean,12.470000000000006
-97.7291666666667,17.1041666666667,1963-02-01,aet,22.3
-97.7291666666667,17.1041666666667,1963-02-01,def,90.4
-97.7291666666667,17.1041666666667,1963-02-01,pet,112.7
-97.7291666666667,17.1041666666667,1963-02-01,ppt,1.3
-97.7291666666667,17.1041666666667,1963-02-01,q,0.1
-97.7291666666667,17.1041666666667,1963-02-01,soil,56.2
-97.7291666666667,17.1041666666667,1963-02-01,swe,0
-97.7291666666667,17.1041666666667,1963-02-01,tmax,21.840000000000003
-97.7291666666667,17.1041666666667,1963-02-01,tmin,2.200000000000003
-97.7291666666667,17.1041666666667,1963-02-01,tmean,12.020000000000003
-97.6875,17.1041666666667,1963-02-01,aet,25
-97.6875,17.1041666666667,1963-02-01,def,85.60000000000001
-97.6875,17.1041666666667,1963-02-01,pet,110.6
-97.6875,17.1041666666667,1963-02-01,ppt,1.6
-97.6875,17.1041666666667,1963-02-01,q,0.1
-97.6875,17.1041666666667,1963-02-01,soil,57.7
-97.6875,17.1041666666667,1963-02-01,swe,0
-97.6875,17.1041666666667,1963-02-01,tmax,21.24000000000001
-97.6875,17.1041666666667,1963-02-01,tmin,1.710000000000008
-97.6875,17.1041666666667,1963-02-01,tmean,11.475000000000009
-97.6458333333333,17.1041666666667,1963-02-01,aet,25.3
-97.6458333333333,17.1041666666667,1963-02-01,def,84.7
-97.6458333333333,17.1041666666667,1963-02-01,pet,110
-97.6458333333333,17.1041666666667,1963-02-01,ppt,1.8
-97.6458333333333,17.1041666666667,1963-02-01,q,0.1
-97.6458333333333,17.1041666666667,1963-02-01,soil,56.900000000000006
-97.6458333333333,17.1041666666667,1963-02-01,swe,0
-97.6458333333333,17.1041666666667,1963-02-01,tmax,20.44
-97.6458333333333,17.1041666666667,1963-02-01,tmin,1.519999999999996
-97.6458333333333,17.1041666666667,1963-02-01,tmean,10.98
-97.7291666666667,17.0208333333333,1963-03-01,aet,22.5
-97.7291666666667,17.0208333333333,1963-03-01,def,108.7
-97.7291666666667,17.0208333333333,1963-03-01,pet,131.20000000000002
-97.7291666666667,17.0208333333333,1963-03-01,ppt,6.2
-97.7291666666667,17.0208333333333,1963-03-01,q,0.30000000000000004
-97.7291666666667,17.0208333333333,1963-03-01,soil,53
-97.7291666666667,17.0208333333333,1963-03-01,swe,0
-97.7291666666667,17.0208333333333,1963-03-01,tmax,26.25
-97.7291666666667,17.0208333333333,1963-03-01,tmin,6.560000000000002
-97.7291666666667,17.0208333333333,1963-03-01,tmean,16.405
-97.6875,17.0208333333333,1963-03-01,aet,19.9
-97.6875,17.0208333333333,1963-03-01,def,108
-97.6875,17.0208333333333,1963-03-01,pet,127.9
-97.6875,17.0208333333333,1963-03-01,ppt,5.2
-97.6875,17.0208333333333,1963-03-01,q,0.30000000000000004
-97.6875,17.0208333333333,1963-03-01,soil,50
-97.6875,17.0208333333333,1963-03-01,swe,0
-97.6875,17.0208333333333,1963-03-01,tmax,23.72
-97.6875,17.0208333333333,1963-03-01,tmin,5.030000000000001
-97.6875,17.0208333333333,1963-03-01,tmean,14.375
-97.6458333333333,17.0208333333333,1963-03-01,aet,18.4
-97.6458333333333,17.0208333333333,1963-03-01,def,112.1
-97.6458333333333,17.0208333333333,1963-03-01,pet,130.5
-97.6458333333333,17.0208333333333,1963-03-01,ppt,5.6000000000000005
-97.6458333333333,17.0208333333333,1963-03-01,q,0.30000000000000004
-97.6458333333333,17.0208333333333,1963-03-01,soil,46.5
-97.6458333333333,17.0208333333333,1963-03-01,swe,0
-97.6458333333333,17.0208333333333,1963-03-01,tmax,25.53
-97.6458333333333,17.0208333333333,1963-03-01,tmin,5.829999999999998
-97.6458333333333,17.0208333333333,1963-03-01,tmean,15.68
-97.7291666666667,17.0625,1963-03-01,aet,21.9
-97.7291666666667,17.0625,1963-03-01,def,104.1
-97.7291666666667,17.0625,1963-03-01,pet,126
-97.7291666666667,17.0625,1963-03-01,ppt,5.300000000000001
-97.7291666666667,17.0625,1963-03-01,q,0.30000000000000004
-97.7291666666667,17.0625,1963-03-01,soil,52.5
-97.7291666666667,17.0625,1963-03-01,swe,0
-97.7291666666667,17.0625,1963-03-01,tmax,22.590000000000003
-97.7291666666667,17.0625,1963-03-01,tmin,4.400000000000006
-97.7291666666667,17.0625,1963-03-01,tmean,13.495000000000005
-97.6875,17.0625,1963-03-01,aet,19.1
-97.6875,17.0625,1963-03-01,def,106.9
-97.6875,17.0625,1963-03-01,pet,126
-97.6875,17.0625,1963-03-01,ppt,5.800000000000001
-97.6875,17.0625,1963-03-01,q,0.30000000000000004
-97.6875,17.0625,1963-03-01,soil,47.6
-97.6875,17.0625,1963-03-01,swe,0
-97.6875,17.0625,1963-03-01,tmax,24
-97.6875,17.0625,1963-03-01,tmin,4.810000000000002
-97.6875,17.0625,1963-03-01,tmean,14.405
-97.6458333333333,17.0625,1963-03-01,aet,16.8
-97.6458333333333,17.0625,1963-03-01,def,110.7
-97.6458333333333,17.0625,1963-03-01,pet,127.5
-97.6458333333333,17.0625,1963-03-01,ppt,5.7
-97.6458333333333,17.0625,1963-03-01,q,0.30000000000000004
-97.6458333333333,17.0625,1963-03-01,soil,43.6
-97.6458333333333,17.0625,1963-03-01,swe,0
-97.6458333333333,17.0625,1963-03-01,tmax,24.159999999999997
-97.6458333333333,17.0625,1963-03-01,tmin,4.960000000000008
-97.6458333333333,17.0625,1963-03-01,tmean,14.560000000000002
-97.7291666666667,17.1041666666667,1963-03-01,aet,15.9
-97.7291666666667,17.1041666666667,1963-03-01,def,113.5
-97.7291666666667,17.1041666666667,1963-03-01,pet,129.4
-97.7291666666667,17.1041666666667,1963-03-01,ppt,4.5
-97.7291666666667,17.1041666666667,1963-03-01,q,0.2
-97.7291666666667,17.1041666666667,1963-03-01,soil,44.6
-97.7291666666667,17.1041666666667,1963-03-01,swe,0
-97.7291666666667,17.1041666666667,1963-03-01,tmax,23.40000000000001
-97.7291666666667,17.1041666666667,1963-03-01,tmin,4.909999999999997
-97.7291666666667,17.1041666666667,1963-03-01,tmean,14.155000000000005
-97.6875,17.1041666666667,1963-03-01,aet,17.5
-97.6875,17.1041666666667,1963-03-01,def,109.1
-97.6875,17.1041666666667,1963-03-01,pet,126.6
-97.6875,17.1041666666667,1963-03-01,ppt,5.300000000000001
-97.6875,17.1041666666667,1963-03-01,q,0.30000000000000004
-97.6875,17.1041666666667,1963-03-01,soil,45.2
-97.6875,17.1041666666667,1963-03-01,swe,0
-97.6875,17.1041666666667,1963-03-01,tmax,22.74000000000001
-97.6875,17.1041666666667,1963-03-01,tmin,4.3500000000000085
-97.6875,17.1041666666667,1963-03-01,tmean,13.545000000000009
-97.6458333333333,17.1041666666667,1963-03-01,aet,18.3
-97.6458333333333,17.1041666666667,1963-03-01,def,107.8
-97.6458333333333,17.1041666666667,1963-03-01,pet,126.1
-97.6458333333333,17.1041666666667,1963-03-01,ppt,6.2
-97.6458333333333,17.1041666666667,1963-03-01,q,0.30000000000000004
-97.6458333333333,17.1041666666667,1963-03-01,soil,44.5
-97.6458333333333,17.1041666666667,1963-03-01,swe,0
-97.6458333333333,17.1041666666667,1963-03-01,tmax,21.92
-97.6458333333333,17.1041666666667,1963-03-01,tmin,4.019999999999996
-97.6458333333333,17.1041666666667,1963-03-01,tmean,12.97
-97.7291666666667,17.0208333333333,1963-04-01,aet,23.5
-97.7291666666667,17.0208333333333,1963-04-01,def,105.6
-97.7291666666667,17.0208333333333,1963-04-01,pet,129.1
-97.7291666666667,17.0208333333333,1963-04-01,ppt,14.3
-97.7291666666667,17.0208333333333,1963-04-01,q,0.7000000000000001
-97.7291666666667,17.0208333333333,1963-04-01,soil,43.1
-97.7291666666667,17.0208333333333,1963-04-01,swe,0
-97.7291666666667,17.0208333333333,1963-04-01,tmax,27.15000000000001
-97.7291666666667,17.0208333333333,1963-04-01,tmin,8.480000000000004
-97.7291666666667,17.0208333333333,1963-04-01,tmean,17.815000000000005
-97.6875,17.0208333333333,1963-04-01,aet,22
-97.6875,17.0208333333333,1963-04-01,def,103.9
-97.6875,17.0208333333333,1963-04-01,pet,125.9
-97.6875,17.0208333333333,1963-04-01,ppt,13.6
-97.6875,17.0208333333333,1963-04-01,q,0.7000000000000001
-97.6875,17.0208333333333,1963-04-01,soil,40.8
-97.6875,17.0208333333333,1963-04-01,swe,0
-97.6875,17.0208333333333,1963-04-01,tmax,24.69
-97.6875,17.0208333333333,1963-04-01,tmin,6.710000000000008
-97.6875,17.0208333333333,1963-04-01,tmean,15.700000000000005
-97.6458333333333,17.0208333333333,1963-04-01,aet,20.8
-97.6458333333333,17.0208333333333,1963-04-01,def,107.8
-97.6458333333333,17.0208333333333,1963-04-01,pet,128.6
-97.6458333333333,17.0208333333333,1963-04-01,ppt,13.2
-97.6458333333333,17.0208333333333,1963-04-01,q,0.7000000000000001
-97.6458333333333,17.0208333333333,1963-04-01,soil,38.400000000000006
-97.6458333333333,17.0208333333333,1963-04-01,swe,0
-97.6458333333333,17.0208333333333,1963-04-01,tmax,26.44
-97.6458333333333,17.0208333333333,1963-04-01,tmin,7.740000000000009
-97.6458333333333,17.0208333333333,1963-04-01,tmean,17.090000000000003
-97.7291666666667,17.0625,1963-04-01,aet,23.700000000000003
-97.7291666666667,17.0625,1963-04-01,def,100.7
-97.7291666666667,17.0625,1963-04-01,pet,124.4
-97.7291666666667,17.0625,1963-04-01,ppt,14.5
-97.7291666666667,17.0625,1963-04-01,q,0.7000000000000001
-97.7291666666667,17.0625,1963-04-01,soil,42.5
-97.7291666666667,17.0625,1963-04-01,swe,0
-97.7291666666667,17.0625,1963-04-01,tmax,23.549999999999997
-97.7291666666667,17.0625,1963-04-01,tmin,6.070000000000007
-97.7291666666667,17.0625,1963-04-01,tmean,14.810000000000002
-97.6875,17.0625,1963-04-01,aet,21.5
-97.6875,17.0625,1963-04-01,def,103
-97.6875,17.0625,1963-04-01,pet,124.5
-97.6875,17.0625,1963-04-01,ppt,13.7
-97.6875,17.0625,1963-04-01,q,0.7000000000000001
-97.6875,17.0625,1963-04-01,soil,39.1
-97.6875,17.0625,1963-04-01,swe,0
-97.6875,17.0625,1963-04-01,tmax,25.03
-97.6875,17.0625,1963-04-01,tmin,6.650000000000006
-97.6875,17.0625,1963-04-01,tmean,15.840000000000003
-97.6458333333333,17.0625,1963-04-01,aet,20.1
-97.6458333333333,17.0625,1963-04-01,def,105.8
-97.6458333333333,17.0625,1963-04-01,pet,125.9
-97.6458333333333,17.0625,1963-04-01,ppt,13.4
-97.6458333333333,17.0625,1963-04-01,q,0.7000000000000001
-97.6458333333333,17.0625,1963-04-01,soil,36.3
-97.6458333333333,17.0625,1963-04-01,swe,0
-97.6458333333333,17.0625,1963-04-01,tmax,25.180000000000007
-97.6458333333333,17.0625,1963-04-01,tmin,6.780000000000001
-97.6458333333333,17.0625,1963-04-01,tmean,15.980000000000004
-97.7291666666667,17.1041666666667,1963-04-01,aet,20.6
-97.7291666666667,17.1041666666667,1963-04-01,def,107.9
-97.7291666666667,17.1041666666667,1963-04-01,pet,128.5
-97.7291666666667,17.1041666666667,1963-04-01,ppt,13.8
-97.7291666666667,17.1041666666667,1963-04-01,q,0.7000000000000001
-97.7291666666667,17.1041666666667,1963-04-01,soil,37.1
-97.7291666666667,17.1041666666667,1963-04-01,swe,0
-97.7291666666667,17.1041666666667,1963-04-01,tmax,24.40000000000001
-97.7291666666667,17.1041666666667,1963-04-01,tmin,6.6200000000000045
-97.7291666666667,17.1041666666667,1963-04-01,tmean,15.510000000000009
-97.6875,17.1041666666667,1963-04-01,aet,21.5
-97.6875,17.1041666666667,1963-04-01,def,103.7
-97.6875,17.1041666666667,1963-04-01,pet,125.2
-97.6875,17.1041666666667,1963-04-01,ppt,14.4
-97.6875,17.1041666666667,1963-04-01,q,0.7000000000000001
-97.6875,17.1041666666667,1963-04-01,soil,37.4
-97.6875,17.1041666666667,1963-04-01,swe,0
-97.6875,17.1041666666667,1963-04-01,tmax,23.730000000000004
-97.6875,17.1041666666667,1963-04-01,tmin,6.030000000000001
-97.6875,17.1041666666667,1963-04-01,tmean,14.880000000000004
-97.6458333333333,17.1041666666667,1963-04-01,aet,21.9
-97.6458333333333,17.1041666666667,1963-04-01,def,102.5
-97.6458333333333,17.1041666666667,1963-04-01,pet,124.4
-97.6458333333333,17.1041666666667,1963-04-01,ppt,14.9
-97.6458333333333,17.1041666666667,1963-04-01,q,0.7000000000000001
-97.6458333333333,17.1041666666667,1963-04-01,soil,36.8
-97.6458333333333,17.1041666666667,1963-04-01,swe,0
